,obsHistID,filter,FWHMeff,descDitheredRA,descDitheredDec,descDitheredRotTelPos,airmass,fiveSigmaDepth,expMJD,descDitheredRotSkyPos,fieldRA,fieldDec,rotSkyPos,rotTelPos,d1,d2,d3,d4
1198,693450,i,0.958374,59.45902130295422,-30.002304688450913,-9.366427555901133,1.02030505409,23.2707444952,60604.31852,255.57753718385732,60.47300237442128,-31.197781127991377,284.7045618654505,13.581964533576166,3.142734209264256,3.57477240223393,1.6048813497527594,2.3567901921729426
1199,693451,i,0.965311,57.17610420811546,-30.50135092800986,-9.258826081975563,1.03225598933,23.2602008726,60604.318968,257.19258503458286,57.23951505760047,-30.8641478038867,281.72409271095944,13.689566007501734,1.1270459089126799,1.804650790491373,0.8660172759277108,1.6558987625884405
1200,693452,i,0.973857,55.1322556992889,-31.323144293566,-9.19408185112578,1.0471943014,23.2473948434,60604.319417,259.39912031527444,54.04475968773052,-30.452706811203253,279.22353300567005,13.754310238351517,0.8098025619106126,1.0018161245420896,2.4750718293005893,2.53292860640499
1202,693546,z,0.991873,56.69371451428666,-31.581892033847083,82.58269884338608,1.13728524141,22.7533588454,60604.364574,346.17344515863607,57.23951505760047,-30.8641478038867,267.91649739766075,5.429176179321141,0.8306692895834188,0.7228318434928542,1.2588207659861133,1.1864142394327464
1205,693966,r,0.732953,56.247902868368904,-30.57199662414949,45.21187043065521,1.12873950831,24.2144879216,60605.180874,142.73094301583538,57.23951505760047,-30.8641478038867,97.12557089517614,0.0,0.4780611902498634,1.4436311694986446,1.5648472854780704,2.069024136640482
1208,694006,r,0.704689,55.042461840840176,-30.73517500420275,12.589315153512013,1.05916562663,24.2019880252,60605.199348,107.41402359481086,54.04475968773052,-30.452706811203253,62.39264017122758,-32.62255527714319,0.8635150855477324,1.5060455885247093,2.5523157433029535,2.824162112833633
1209,694007,r,0.71133,56.48112129786288,-29.539011015308134,12.682191612102718,1.07702031656,24.1818480568,60605.199797,110.95195832412487,57.23951505760047,-30.8641478038867,62.26676134363734,-32.52967881855249,1.5189247605004235,2.495457411181147,1.9634398313548218,2.785517375297943
1212,694208,r,0.685823,56.46156405692338,-30.04905804453359,-22.63910947166568,1.01021311957,24.038399608,60605.296215,243.00904383340279,57.23951505760047,-30.8641478038867,203.82039640572972,-67.85097990232089,1.030711464744675,1.9906258671445003,1.6310754982236664,2.3545410311208084
1213,694209,r,0.689476,54.107303004342704,-30.886607749455827,-22.525893011347826,1.01887270242,24.0332687586,60605.296664,247.12335995283766,54.04475968773052,-30.452706811203253,199.96083810616946,-67.73776344200304,1.6272572890573345,1.9613457166928665,3.340429015362343,3.5024746760404146
1218,694238,r,0.691919,57.128245703822046,-30.98017175740069,-17.315987780223253,1.02475279029,24.0190729044,60605.310616,251.85702664879142,57.23951505760047,-30.8641478038867,206.36020371998566,-62.52785821087846,0.9673949317742757,1.4020006845642283,0.7475780384673191,1.2619892847061847
